link,feature,q,Q_in,Q_out,B,H,U,Jden,cnrat,N_conc_ri,N_conc_us,N_conc_ds,N_conc_in,C_conc_ri,C_conc_us,C_conc_ds,C_conc_in,mass_N_out,mass_C_out,link_DR,link_EF
307,1,0.011225402041033575,0.01841508552350825,0.029640487564541823,1.1076857636103157,0.10031586126336328,0.2667467661302104,0.0008836228259558459,36.17895537901849,0.202035,0.0,0.045093353037571164,0.07651439931350115,7.30941525,0.0,2.736789992339631,2.768211038615561,0.0013365889699536223,0.08111978973470534,0.0,0.5893446650846846
308,1,0.04715686265274074,0.7310924607238107,0.04715686265274074,0.5965010044175635,0.3692328249365436,0.21410825968384442,0.0002581086843080006,0.5950859750631571,7.3626,0.0,7.357376498413248,0.44612581924350686,4.38138,0.0,4.376156498413248,0.26548321814537207,0.3469507930201761,0.2063658109425724,0.0,16.491707453491735
309,1,0.023196903311380558,0.4215121509607441,0.023196903311380558,0.5148446083594413,0.3301361882148769,0.13647739071113457,0.002075610749723237,1.019576337151118,8.093699999999998,0.0,8.018965138127067,0.422183390528483,8.252145,0.0,8.177410138127069,0.43044819492107067,0.186015158966465,0.18969059231163676,0.0,18.99403273086855
310,1,0.11335621245363964,0.04378245932016418,0.1571386717738038,0.5398575648641515,0.5623637708748151,0.5175908045846669,0.0031202978714794435,0.8944632086851629,4.974,0.0,3.5417393958282117,3.588128844286177,4.44906,0.0,3.163059790778034,3.2094492392359992,0.5565442244293995,0.497039014263986,0.0,0.9870714095086532
311,1,0.07004854355212944,0.02940309235521483,0.09945163590734427,0.5728224304945836,0.41157783460368896,0.4218324037715302,0.004170839673913043,0.6720456802383317,9.062999999999999,0.0,6.278772630659868,6.3835043478260864,6.09075,0.0,4.185274804572911,4.29000652173913,0.6244342096093833,0.41623242603656657,0.0,0.9835933820266161
312,1,0.12605685615263382,0.12605685615263382,0.12605685615263382,0.5612697492144936,0.4848674174472942,0.463203502898508,0.003268453125,0.34195770586350527,19.662300000000002,0.0,19.597883357927856,9.831150000000001,6.723675,0.0,6.659258357927853,3.3618375,2.470447563346408,0.8394451729085358,0.0,1.9934477002108455
313,1,0.022925594500721135,0.1571386717738038,0.18006426627452493,1.150710871814036,0.3394832182171705,0.4609385262038297,0.0017741921668615742,5.3925705794948,2.4228,0.0,0.2815687843013607,0.3084683680195876,13.06512,0.0,1.6365378623689755,1.6634374460872026,0.05070047655103448,0.29468198941794904,0.0,0.9127962977503132
314,1,0.042561569672196785,0.180861235905837,0.042561569672196785,0.4956230444749156,0.48613905649220795,0.17664674183674384,0.001660977458383028,3.264148011922125,1.41921,0.0,1.388253398843961,0.27035648907103826,4.6325115,0.0,4.60155489884396,0.8824835963114753,0.05908624375756123,0.19584939942758564,0.0,5.134899493679941
315,1,0.1034025704625721,0.08488574413506658,0.1034025704625721,0.1390694337682211,0.5122482787195765,1.451507020733546,0.002198406845055836,0.1621289941527376,25.3965,0.0,25.38753407901779,13.94703323126801,4.117509,0.0,4.108543079017792,2.2612184692002884,2.6251362814765877,0.4248339152266502,0.0,1.820282038340684
316,1,0.009411024369748692,0.0,0.009411024369748692,0.6486732333222638,0.09624951971019077,0.1507343905334783,0.007778062246781958,1.2315757514421617,5.928599999999999,,5.252018919925545,5.928599999999999,7.30152,,6.624938919925545,7.301519999999999,0.04942687804580051,0.062347461623515885,0.0,0.8858784400913446
317,1,0.0025774337012645066,0.27551409722464276,0.0025774337012645066,0.06746273236153853,0.09678900420284824,0.3947276546906967,0.0008721111590605318,1.3468216071028873,8.0418,0.0,8.035251627123062,0.074533756097561,10.830869999999999,0.0,10.82432162712306,0.10038367317073171,0.020710328341887442,0.027898971355073236,841493659.4260917,107.80687902814552
318,1,0.11937587669014556,0.02175557525475238,0.14113145194489793,0.14942535832372572,0.7343222468070136,1.2862127724034262,0.008022490896221477,1.1353952926976463,7.4565,0.0,6.285753852099061,6.307071969241861,8.466075,0.0,7.139701707439684,7.161019824582483,0.8871175677149757,1.0076364684244294,7779182.459232227,0.996619966087788
319,1,0.10998180912106309,0.0,0.10998180912106309,0.1434255250934159,0.6156322786576458,1.2455840206685993,0.0044280249999999995,0.2706106734162775,16.8306,,16.810185350554843,16.8306,4.554539999999999,,4.534125350554842,4.554539999999999,1.8488145965144138,0.4986713088356959,4559433.659841192,0.9987870515938138
320,1,0.0012208896479673978,0.0,0.0012208896479673978,0.12281711722154916,0.13331878092628094,0.07456348156665953,0.0037514394613811118,28.872890517935225,1.37913,,1.2081687021116716,1.37913,39.819469500000004,,39.64850820211167,39.819469500000004,0.0014750406614063465,0.048406453221308605,0.0,0.8760368508492105
321,1,0.11120269876903048,0.07942565432054571,0.11120269876903048,0.2183538255322768,0.9216642101396804,0.5525629972446672,0.0030180683686176833,0.6624738571855393,8.0328,0.0,8.012373063653445,4.6859190891300475,5.32152,0.0,5.301093063653445,3.1042988934353315,0.890997508222548,0.589495855104051,7805565.53544603,1.7098829303817455
322,1,0.10943919149974424,0.14370888564616244,0.2531480771459067,0.14307127811816997,0.8985609146489818,1.9691311942824872,0.0018661950239466814,0.6222556232919909,7.1355,0.0,3.081351027359249,3.08476904012325,4.440105000000001,0.0,1.916096869009728,1.9195148817737293,0.780038087587558,0.4850562380151049,1265549.1912600505,0.9988919712563425
323,1,0.06792894346885271,0.0,0.06792894346885271,0.28452527499272473,0.34009271049248074,0.701999309065836,0.007407116979260179,1.5680616002678274,5.3766,,5.298193005236626,5.3766,8.43084,,8.352433005236627,8.43084,0.35990065313978964,0.5673719494400984,4564970.733817065,0.9854169931251396
324,1,0.10087600716330625,0.22118450789009358,0.32206051505339983,0.13735989837470433,1.1437356579100604,2.0499905596602237,0.0015823731568867477,0.1921966023457352,27.036299999999997,0.0,8.466402889894276,8.46832773653451,5.196285,0.0,1.625658971871848,1.6275838185120832,2.7266940753689433,0.5235605657822278,0.0,0.9997727005023754
325,1,0.14445498487547587,0.0,0.14445498487547587,1.1628512549953058,0.301555957353944,0.411946156003376,0.0084056875,0.5231918524435407,16.525199999999998,,16.260615837698992,16.525199999999998,8.64585,,8.381265837698992,8.64585,2.348927014900731,1.2107156298221504,1176540.888043246,0.9839890493125042
326,1,0.09629767098342851,0.13967316708760355,0.23597083807103206,1.17057014132822,0.5528267225471765,0.36464634528110623,0.0043619819102112675,0.6189133959332567,17.7636,0.0,7.1633615194699,7.24917249209543,10.994129999999998,0.0,4.400798992163202,4.486609964788732,1.690344421155094,1.0384602263629041,1195684.9406660316,0.98816265267255
327,1,0.06145144561435902,0.14445498487547587,0.2059064304898349,1.1754693824845506,0.40199547157552684,0.4357500318787846,0.0050151310016709125,2.391527116858586,8.2587,0.0,2.353974207303627,2.464755727579675,19.750905,0.0,5.7837486386632575,5.894530158939306,0.4846984264910285,1.1909110370375933,1210008.2283338923,0.9550537527770218
328,1,0.12953300028920767,0.23597083807103206,0.12953300028920767,0.1556525469267216,0.5715264193785621,1.4560888713500497,0.0018471814335421018,0.2986164026468819,17.9532,0.0,17.946760782569264,6.362537453027141,5.36112,0.0,5.354680782569263,1.8999580459290188,2.324697769638885,0.6936078673571591,13287651.615456196,2.820692359780237
329,1,0.029725271567872892,0.0,0.029725271567872892,0.30367761127670884,0.19921222979050124,0.49135690078172795,0.00797876050605374,1.404012983890358,6.2385,,6.134873597863012,6.2385,8.758935,,8.65530859786301,8.758934999999997,0.18236078373105147,0.25728139857522314,4632526.905528358,0.9833892118078083
330,1,0.0809856799818374,0.09843422786737144,0.17941990784920883,1.6934172665107856,0.3023843787188854,0.3503864428029775,0.005022955783952368,0.5769564033933674,19.838700000000003,0.0,8.743942535944829,8.954695321803236,11.446065,0.0,4.955716020492601,5.166468806351007,1.5688373640379984,0.8891541117236303,0.0,0.9764645497937536
331,1,0.06079013038837668,1.7985569762633054,1.859347106651682,1.7068794574910024,1.031937762086068,1.0556115067447929,0.0019544259115630964,1.4078870139398387,11.4492,0.0,0.36611523336883,0.3743240615766242,16.11918,0.0,0.5187971570911516,0.5270059852989457,0.6807352998654395,0.9646239929765509,0.0,0.9780702630410153
332,1,0.18394737362708793,0.18394737362708793,0.18394737362708793,1.7035455264581927,0.4530391524505011,0.23834393815180896,0.0034502562499999995,0.32706950895819503,21.7008,0.0,21.55608171274997,10.8504,7.097669999999999,0.0,6.95295171274997,3.5488349999999995,3.9651846167512566,1.2789772065163196,0.0,1.9866624007179432
333,1,0.040543710392917334,0.17941990784920883,0.21996361824212618,0.08708187359089277,1.0973808426594183,2.3017900911315934,0.0019908814393501386,0.6430971607189371,17.2755,0.0,3.1821525595837867,3.1842214384828864,11.109824999999999,0.0,2.045694887289614,2.047763766188714,0.6999577908044927,0.449978449227642,0.0,0.9993502716632404
334,1,0.009427981170414905,0.0,0.009427981170414905,0.343818566371098,0.10290192410753297,0.26648077694502714,0.005189414082391048,5.696903419425245,2.63904,,2.4951895899067518,2.63904,15.034355999999999,,14.890505589906748,15.034355999999997,0.023524600470256143,0.1403874063195987,4710776.618153232,0.9454913869841881
335,1,0.030505284398518732,0.15925827185708055,0.030505284398518732,0.07553592607446155,0.2861498060115466,1.41132834633672,0.0006510650893641005,10.89593075904985,0.258402,0.0,0.2574436630794438,0.04153920096506122,2.8155303,0.0,2.8145719630794437,0.45260825750156375,0.00785339215883487,0.08585931819383559,28710583.452878993,6.197607491198029
336,1,0.01507459579226412,0.0,0.01507459579226412,0.1733606403167217,0.18659360943566472,0.4660134031720344,0.0087605,0.49300768170179243,18.2772,,18.16868500708628,18.2772,9.0108,,8.902285007086283,9.0108,0.2738855825587951,0.13419834810935885,0.0,0.9940628218264439
337,1,0.07226988443940346,0.36638559199488285,0.07226988443940346,0.1162638496886554,1.59422062456625,0.3899098780926265,0.0003853443006107696,0.19058727065310385,12.622800000000002,0.0,12.620541752143465,2.0796464339557,2.405745,0.0,2.4034867521434626,0.3963541377710773,0.9120850939900748,0.1736997098290452,0.0,6.06859971295116
338,1,0.09914641349535243,0.0,0.09914641349535243,0.16035955647055508,0.8174088271397646,0.7563848804161338,0.00426122375,0.15917535545023695,27.535500000000003,,27.51040858570524,27.535500000000003,4.382973,,4.357881585705238,4.382973,2.727558345064425,0.4320683296601136,0.0,0.9990887612611079
339,1,0.06531759616625578,0.42090170613676037,0.48621930230301613,0.19476170427167316,1.57515318440428,1.5849144831751072,0.0004355061205273069,0.16615839985648936,20.0682,0.0,2.69524034640904,2.695916384180791,3.3345,0.0,0.44727311477062237,0.44794915254237283,1.310477880769943,0.21747282180266886,0.0,0.9997492363725679
340,1,0.09877336388069573,0.09914641349535243,0.19791977737604816,0.13592080600824943,1.0048344666264684,1.4491346111088053,0.002245384788382454,0.19308083210253588,23.9682,0.0,11.957780378828547,11.961511737491431,4.6278,0.0,2.3058072808162113,2.3095386394790953,2.366681230489423,0.45636486369121554,0.0,0.9996880529196666
341,1,0.10214776721327229,0.0,0.10214776721327229,0.19385581198928262,0.5188694119948954,1.0155281882719844,0.009552287500000001,0.4347168759457379,22.6014,,22.55365546841071,22.601399999999998,9.82521,,9.77746546841071,9.82521,2.303805548595563,0.9987462666030256,0.0,0.9978875409669627
342,1,0.07727214063593656,0.19791977737604816,0.07727214063593656,0.4486897753378314,0.30195733303079364,0.5703365307265306,0.0020023113746996117,0.9065183537263627,8.091,0.0,8.067588564349732,2.2719013494361944,7.33464,0.0,7.311228564349733,2.0595202711196006,0.623399838137306,0.5649542818459091,4982358.0447190385,3.551029434597511
343,1,0.214639182832935,0.013718051738967011,0.22835723457190202,0.2514026398303829,0.6824384202078834,1.3310104721306761,0.003973790268619589,0.16544754143268048,26.2836,0.0,24.69808154140964,24.704671329917577,4.3485570000000004,0.0,4.080737344929355,4.087327133437292,5.639985600027645,0.9318658951023535,0.0,0.9997332573900727
344,1,0.004290070568552106,0.19961545744266954,0.004290070568552106,0.262027495615984,0.06596740614393815,0.2481922191637069,0.0006168442917736658,6.584193821413458,1.77225,0.0,1.75627713343736,0.03728725571725572,11.6688375,0.0,11.65286463343736,0.24550651871101875,0.007534552840380678,0.04999161160323135,234675396.08950707,47.1012709209542
345,1,0.09356762607616807,0.1057086953531772,0.19927632142934526,0.13229055073274573,1.1459707628813238,1.3144780415983772,0.0013525468096919674,0.19535812481455841,15.166500000000001,0.0,7.12081890943006,7.121234428182437,2.962899,0.0,1.3907754855022167,1.3911910042545952,1.4190105978357443,0.27714862268499346,0.0,0.999941650740954
346,1,0.0008987104353093345,0.0,0.0008987104353093345,0.08341733058581229,0.04100199628037284,0.26275954102825116,4.388148232159826e-08,3.3503179650238475,1.887e-10,,0.0,1.887e-10,6.322050000000001e-10,,0.0,6.322050000000001e-10,0.0,0.0,0.0,0.0
347,1,0.042663310476194066,0.0011361056446363286,0.043799416120830395,0.08932916917635728,0.3954874978113728,1.2397732661645469,0.005238854065040651,0.2558992506244796,21.618000000000002,0.0,21.046589661776974,21.057254355400698,5.532030000000001,0.0,5.377870916132374,5.388535609756098,0.9218283385205367,0.23554760609979322,0.0,0.9994935382626943
348,1,0.06804764107351621,0.0,0.06804764107351621,1.0106457496059427,0.3773709697157391,0.17842086187860737,0.008190620341224105,1.4481974993155056,6.5742,,5.966936397684221,6.5742,9.520739999999998,,8.913476397684217,9.520739999999998,0.4060359462981157,0.6065410426268739,0.0,0.907629277734815
349,1,0.0006613152259823405,0.2598120998077287,0.0006613152259823405,0.1376827729936466,0.02240154318408573,0.21441293456859692,4.706531350386282e-10,2968947368421.2026,8.55e-12,0.0,0.0,2.1707571121671775e-14,25.384500000001285,0.0,25.38449997522507,0.06444863615650351,0.0,0.016787156337564682,0.0,0.0
350,1,0.009461894771747333,0.009071888356424414,0.01853378312817175,1.1848913041165732,0.08733750455069597,0.17909554616715734,0.008728446054617185,1.7857314296264388,14.6241,0.0,6.682119690289169,7.465917474839889,26.114715000000004,0.0,12.548325701268128,13.332123485818848,0.12384495717630564,0.23256794716896717,1266953.0116137818,0.895016548576633
351,1,0.004493552176546673,0.4590545076357416,0.4635480598122883,0.4702334842587523,0.8943795393457719,1.1021973469564363,0.0008739246745590019,5.143433322971712,7.7208,0.0,0.07418370889445813,0.07484405750448109,39.71142,0.0,0.38429507078493613,0.38495541939495914,0.03438771432770566,0.17813923445778315,1403074.273667281,0.9911770068053376
352,1,0.06696240583087852,0.0779334558619189,0.14489586169279742,1.6011332983156923,0.29668198566740156,0.30502632012926295,0.0028189288490449017,3.7862988943685796,1.6850100000000001,0.0,0.6333214111796283,0.7787132229373903,6.379951500000001,0.0,2.8030492032802723,2.9484410150380342,0.09176565160137069,0.4061502296766043,0.0,0.8132922268748327
353,1,0.09068496996291171,0.20970475383906675,0.3003897238019785,1.606421320774246,0.37055946467514606,0.504623767507454,0.0027427443663561955,0.7410853635325465,12.6096,0.0,3.7360436137778716,3.806725419136326,9.34479,0.0,2.750426685750775,2.8211084911092295,1.1222691092548804,0.8261999124702664,0.0,0.9814323867429108
354,1,0.009529721974412188,0.14489586169279742,0.1544255836672096,1.709620766202616,0.18134307872444758,0.4981022258225098,0.0012287903127586926,10.310775727244293,2.39775,0.0,0.13377966331966148,0.14796700340397495,24.7226625,0.0,1.5114672470464652,1.5256545871307785,0.020659002590941514,0.23340921181902086,0.0,0.9041182171840053
355,1,0.08412268810508695,2.079310724893808,2.163433412998895,0.23971383727913279,3.152921346423991,2.862445930699254,0.00015007379815417174,0.8884584396401238,4.4681999999999995,0.0,0.1736971822493939,0.17374095857663516,3.9698100000000003,0.0,0.15431784463133538,0.15436162095857667,0.3757822878220973,0.33385638129740314,0.0,0.9997480368037572
356,1,0.09828161666137553,0.4050301407131842,0.5033117573745598,0.2754000969666618,0.9838970478421036,1.8574765058588036,0.0019106460203153423,0.4244512063970039,23.711100000000002,0.0,4.627137784810859,4.630063189812007,10.064205,0.0,1.9623105016089188,1.9652359066100664,2.328892850087381,0.9876539470793388,0.0,0.9993681716898412
357,1,0.00033913601332427715,2.163433412998895,0.00033913601332427715,0.0745426842222268,0.03947107127388294,0.11526301344962077,0.00018093327291264093,1.4855074163100193,20.4684,0.0,20.458698641012266,0.003208087457388033,30.40596,0.0,30.396258641012267,0.004765637710121076,0.006938281494915707,0.01030846597548651,0.0,6377.2259680443285
358,1,0.18184473034447743,0.029369178753882404,0.18184473034447743,0.18442355061998408,0.7641897404532026,1.2902775424566642,0.002865711558686577,0.16569605366321105,20.662200000000002,0.0,20.652567769933395,17.7891323699422,3.423645,0.0,3.4140127699333886,2.9475890317919076,3.7555606170445834,0.6208202315411395,102829.45408215528,1.160965433301821
359,1,0.1208850319494386,0.0,0.1208850319494386,0.15036691296163562,0.7298358526636435,1.101526759353354,0.0036525125,0.2898551060087029,12.9612,,12.949221588164566,12.9612,3.7568699999999997,,3.7448915881645664,3.7568699999999997,1.5653670654056335,0.4527013392824575,88490.50864529375,0.9990758253992351
360,1,0.004629206581876383,0.0,0.004629206581876383,0.0811040146646896,0.12840954054814316,0.4444950382719988,0.0,0.0,0.0,,0.0,0.0,1.467e-11,,1.467e-11,1.467e-11,0.0,6.791046055612654e-14,0.0,1.0
361,1,0.0710829083927685,0.030539197999851157,0.10162210639261965,1.0932003512745267,0.47453993707559133,0.19589153153492195,0.005059424166398645,1.594487200936925,3.5862,0.0,2.282194732433302,2.508484965793426,5.7181500000000005,0.0,3.773456938340194,3.9997471717003177,0.23192143590801315,0.383466642455976,0.0,0.9097900778972582
362,1,0.040645451196914616,0.6065617166311361,0.6472071678280508,1.0966719154912352,0.832518744813147,0.7088797589163149,0.0024376351758125725,1.9876419581324616,9.2721,0.0,0.5640456192006383,0.582299929260113,18.429615,0.0,1.1391494615554902,1.1574037716149648,0.36505436772866434,0.7372656967461778,0.0,0.9686513613651488
363,1,0.007257510685139531,0.10162210639261965,0.007257510685139531,0.22926541278326418,0.21474309513152434,0.14741101412631083,0.0027466368458813973,2.8620908845009474,11.091,0.0,11.03529156607632,0.7392848465971031,31.743450000000003,0.0,31.687741566076326,2.11590042049525,0.08008874645442904,0.22997412300373898,0.0,14.926981956780663
364,1,0.02636782503596255,0.028300900311910928,0.02636782503596255,1.0290992017768468,0.13438159223254018,0.19066776875094726,0.007526370408724822,1.870441038473569,11.5092,0.0,10.34632754660535,5.551118486352357,21.52728,0.0,20.364407546605353,10.38303982630273,0.27281015451364954,0.5369651351499253,0.0,1.8638275461138512
365,1,0.04385028652282904,0.24292312634417973,0.28677341286700875,1.0330764145540052,0.5385028987614568,0.5154878017720562,0.0037467415311949913,1.1923822068091634,8.9967,0.0,1.321772426171165,1.375677991958373,10.727505,0.0,1.5864283941229154,1.6403339599101232,0.37904918968661133,0.45494548485175645,0.0,0.9608152735579714
366,1,0.025604769005982925,0.02636782503596255,0.05197259404194547,1.6195550699474113,0.2693196434756156,0.11915455330991574,0.007467234670445083,1.6187998701685105,11.0913,0.0,4.957310222544236,5.464229363784667,17.954595,0.0,8.33857464342515,8.84549378466558,0.25764427173627796,0.43337735483119555,0.0,0.9072295272595722
367,1,0.09161759399955348,0.40253749101525077,0.09161759399955348,0.13090476643784285,0.5117622980656753,1.3675875370486952,0.001057275205245007,0.4043377106814187,14.506499999999999,0.0,14.504638875899683,2.689541537986411,5.865525,0.0,5.863663875899686,1.0874830682520074,1.328880115642317,0.5372147763320255,0.0,5.392978197599775
368,1,0.05488916375653426,0.0,0.05488916375653426,1.278809346001582,0.13097289526328787,0.32771731246439284,0.0113134875,0.6187643568147014,18.8064,,18.01644485576988,18.8064,11.63673,,10.846774855769882,11.63673,0.9889075919989222,0.5953704012886113,1415563.783293894,0.957995408784769
369,1,0.1172223630055364,0.4820818429404601,0.5993042059459965,1.0626519216224655,1.494908293544685,0.3772608530302122,0.000717571179936621,0.3124372795469224,12.077399999999999,0.0,2.3576487891503097,2.3623084118495874,3.7734300000000003,0.0,0.7334135909498177,0.7380732136490958,1.4129488354812665,0.4395378497541824,0.0,0.9980275129716745
370,1,0.22077754467410443,0.3267914624392735,0.22077754467410443,0.20320924790859582,1.4174447984334737,0.7664878518903266,0.0032220538600891864,0.5715683411214953,14.3808,0.0,14.36824309883115,5.798278706800446,8.21961,0.0,8.20705309883115,3.31411254180602,3.1721854326405867,1.8119330321699412,576288939.0367261,2.478018706134204
371,1,0.10480998491786786,0.0,0.10480998491786786,0.24677428382078723,0.4186084519084902,1.0145997841603405,0.006899375000000001,0.8904238500338779,7.9698,,7.89797158784959,7.9698,7.096500000000001,,7.024671587849591,7.096500000000001,0.8277862830042645,0.7362557231754905,232560366.71965107,0.9909874260144031
372,1,0.07333816288137494,0.22077754467410443,0.2941157075554794,0.1171199915226936,2.9619794087973217,0.8478229173845646,0.0010466322337128854,0.1779695287090511,24.258899999999997,0.0,6.047893166086794,6.048990631305852,4.3173449999999995,0.0,1.075438546599911,1.076536011818968,1.778780377763566,0.3163033690656692,0.0,0.9998185705209431
373,1,0.17487548527066352,0.0,0.17487548527066352,0.18085498554413143,0.8517965299785611,1.1351743799846923,0.0052604999999999996,0.20296639733519392,26.6586,,26.631738708475783,26.658599999999996,5.4108,,5.383938708475788,5.4108,4.657238230246216,0.9415188943122128,0.0,0.9989923967678643
374,1,0.4150516099069166,0.0,0.4150516099069166,0.2786230681577683,1.1763319754738133,1.2663540105428301,0.0039381125,0.2310816361458155,17.529,,17.516091611673623,17.529,4.05063,,4.037721611673621,4.05063,7.270082022702174,1.6758628552810864,0.0,0.9992635981330152
375,1,0.2731740587327053,0.0,0.2731740587327053,0.22604023315416494,0.738881492834722,1.6356068474005845,0.004698837500000001,0.3044044289925175,15.877200000000002,,15.868774112243551,15.877200000000004,4.83309,,4.824664112243547,4.83309,4.334937431354053,1.317973077563594,1476846.9068911152,0.9994693089615012
376,1,0.00013565440532971088,0.0,0.00013565440532971088,0.10499723446071484,0.009338535807980908,0.13834939146637862,0.0040614946049362085,52.82537673520897,1.61652,,1.0399803629164286,1.61652,85.393278,,84.81673836291642,85.393278,0.00014107791768600502,0.011505764204627103,857.9518671077213,0.6433451877591546
377,1,0.19878457421002507,0.058806184710429664,0.25759075892045474,0.1928223444062564,0.6242724748963973,2.139925889969316,0.0051446131994272925,0.25580513027128665,26.8056,0.0,20.67932682642729,20.686067329339735,6.85701,0.0,5.28486164506991,5.291602147982358,5.326803491183524,1.361331521943161,0.0,0.9996741525198999
378,1,0.12249592801272892,0.0,0.12249592801272892,0.28201731036642225,0.49604377683943773,0.8756405807239058,0.0033264927500000004,0.1533502480738978,22.3119,,22.28684845492871,22.3119,3.4215354000000002,,3.396483854928708,3.4215354000000002,2.730048183965546,0.4160554417897431,88572.36497533365,0.9988772114848448
379,1,0.06236711285033457,0.302729762293916,0.3650968751442506,0.30199146042074154,0.9673416784924195,1.2497799511886618,0.0011813777083043053,0.3898017393019777,18.2487,0.0,3.113969460048966,3.1173061446286745,7.1133750000000004,0.0,1.2117946725332913,1.2151313571129998,1.1369005191585069,0.44242244825835514,88671.92479410919,0.9989296256367192
380,1,0.05070083399197944,0.12249592801272892,0.17319676200470835,1.39831225736196,0.3076555975966962,0.4025972301078329,0.005684134406071083,1.8659737053781933,10.815900000000001,0.0,3.031938389333855,3.1661974740552186,20.182185,0.0,5.773782147900529,5.908041232621892,0.5251219116303945,1.0000003725369617,82421.9874851074,0.9575961114802463
381,1,0.0500395187659971,0.43239841698845344,0.48243793575445054,1.4016549174996744,0.583135930960022,0.5902425898198429,0.003009940506438784,2.0712112715547457,8.5596,0.0,0.8608641262124135,0.8878204491933499,17.728740000000002,0.0,1.8119073985051273,1.8388637214860637,0.4153135120149755,0.8741328651130302,86071.76501343561,0.9696376412534446
382,1,0.00010174080399728315,0.17319676200470835,0.17329850280870562,1.433825086755856,0.39140102556596607,0.3087995627483571,0.0,0.0,0.0,0.0,0.0,0.0,20.7504,0.0,0.012182230919765166,0.012182230919765166,0.0,0.002111162379265224,88766.93864954657,1.0
383,1,0.11147400757968991,0.8475348108987011,0.959008818478391,1.6496785805640177,0.8206685482471282,0.7083623589687945,0.0010667893231929414,0.6418871504049286,14.706299999999999,0.0,1.7023905871612048,1.709442255463611,9.439785,0.0,1.090217349838905,1.0972690181413112,1.6326075855822013,1.045528052553651,0.0,0.9958748718888467
384,1,0.11873151826482943,0.46702420394886207,0.5857557222136915,1.6588065660460676,0.4783820197307335,0.7381522468813334,0.0025471665158927743,0.6934572670207629,18.639,0.0,3.7509523049159523,3.7780881773969424,12.92535,0.0,2.592806829580149,2.619942702061139,2.1971417763551546,1.518751437021312,0.0,0.9928175650734319
385,1,0.04273113767885892,0.04273113767885892,0.04273113767885892,1.6520992119015414,0.10562872163043378,0.24486477141570345,0.00844856578887144,1.6249099330931547,13.989600000000001,0.0,12.695828524002803,6.994800000000001,22.73184,0.0,21.4380685240028,11.36592,0.542507196606348,0.9160730576679755,0.0,1.8150381031627496
386,1,0.11430579329094762,0.959008818478391,0.11430579329094762,0.1462177645633514,0.8114853953748951,0.9633573030100507,0.00039467217385895067,0.1753880875146663,21.7335,0.0,21.73226501873997,2.314572941845585,3.8117970000000003,0.0,3.810562018739969,0.4059485216834921,2.484123792976183,0.435569314436427,1063751.173058536,9.389319569860339
387,1,0.07922217271255115,0.0,0.07922217271255115,0.12172769360124668,0.5786847295806375,1.124644680184515,0.00325539375,0.2854784254546385,11.729099999999999,,11.724860780769104,11.729099999999999,3.348405,,3.344165780769105,3.348405,0.9288689458047074,0.26493207906349353,88734.85583727703,0.9996385725050605
388,1,0.02321386011204677,0.0,0.02321386011204677,1.4404908561464624,0.11453467666715689,0.14070186791934106,0.0043058219899642,2.6340824279251014,1.81686,,1.4235304937902096,1.81686,4.785759,,4.3924294937902095,4.785759,0.03304563774807879,0.10196524382087432,88766.93864954657,0.7835113843610457
389,1,0.028385684315242,0.2525206755212568,0.028385684315242,1.3006755009592792,0.14397477952006843,0.151580727224888,0.0026992802762717347,4.705470640682717,7.0659,0.0,6.647658652982781,0.7140116262223831,33.248385000000006,0.0,32.830143652982784,3.3597607442955453,0.18869833995905608,0.9319060937576151,1477631.0724594786,9.310294691073178
390,1,0.08571662736771106,0.3280632224892395,0.4137798498569506,1.3210113751375625,0.501422850010399,0.6246815214155643,0.004129670361653382,1.268027666220437,8.0676,0.0,1.6268867771818416,1.6712448979591839,10.22994,0.0,2.074826646864654,2.1191847676419964,0.6731729663965607,0.8585214584188569,80234.34611666552,0.9734580366818115
391,1,0.1993271918313439,0.1993271918313439,0.1993271918313439,1.3149291638426581,0.37797124535332355,0.4010563796155174,0.0033683781250000004,0.9871126971238087,7.0197,0.0,6.942738798425076,3.5098500000000006,6.929235,0.0,6.852273798425075,3.4646175,1.383876628308589,1.3658444938995664,158709.37725271445,1.9780727946849792
392,1,0.17414634284201633,0.028385684315242,0.20253202715725832,0.18047755474723307,1.094705853098427,1.025116139865892,0.004673617412508373,0.2357994230185241,23.709600000000002,0.0,20.375223884851316,20.3866034829203,5.5907100000000005,0.0,4.7957697405110595,4.80714933858004,4.126635397181925,0.9712969673251436,0.0,0.9994418100063349
393,1,0.04001804957226471,0.0,0.04001804957226471,0.20014265270488074,0.30444207586013333,0.6567674062245075,0.0047730724999999995,0.17451154358837642,28.1325,,28.073260205222685,28.1325,4.909446,,4.850206205222683,4.909446,1.1234371185476875,0.19409579235630722,0.0,0.9978942577169709
394,1,0.006664022661822046,0.20253202715725832,0.006664022661822046,1.4483231590586012,0.02972404614322608,0.15479718660157551,0.0005698618406484605,9.299549549549548,0.9990000000000001,0.0,0.9039606618801361,0.03182353894788036,9.29025,0.0,9.195210661880136,0.29594457728783335,0.0060240143361648835,0.06127709223099693,113293.74457262816,28.405409698796095
